repo,type,mech,count,lines,strategy,strategy_count
steal.csv,client,try-catch,1262,2692,others,988.0
store.js.csv,server,try-catch,7,8,others,5.0
summernote.csv,client,try-catch,1,0,others,0.0
superagent.csv,server,try-catch,483,502,others,471.0
svg.js.csv,client,try-catch,35,69,others,21.0
svgo.csv,server,try-catch,12,28,others,6.0
three.js.csv,client,try-catch,516,1680,others,451.0
tinymce.csv,client,try-catch,2,0,others,0.0
ui-router.csv,client,try-catch,737,1061,others,620.0
underscore.csv,client,try-catch,24,28,others,14.0
validator.js.csv,client,try-catch,6,2,others,2.0
waterline.csv,server,try-catch,283,1664,others,278.0
web3.js.csv,client,try-catch,188,280,others,104.0
webogram.csv,client,try-catch,1749,4209,others,1254.0
webpack.csv,server,try-catch,216,367,others,144.0
webtorrent.csv,server,try-catch,11,12,others,5.0
wekan.csv,server,try-catch,44,139,others,44.0
winston.csv,server,try-catch,20,25,others,17.0
zeroclipboard.csv,client,try-catch,47,147,others,32.0
