repo,file,type,mech,strategy,lines,stmts,count
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/lib/rollup.browser.js,client,callback,reassigningError,48,14,2
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/lib/rollup.browser.js,client,promise,others,5,1,1
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/lib/rollup.browser.js,client,promise,reassigningError,2,2,1
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/lib/rollup.browser.js,client,promise,throwErrorObject,6,4,1
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/lib/rollup.browser.js,client,try-catch,empty,0,0,2
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/lib/rollup.browser.js,client,try-catch,others,26,12,8
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/lib/rollup.browser.js,client,try-catch,rethrow,22,4,4
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/node/scatter-gps.js,client,callback,noUsageOfErrorArg,16,8,1
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/ut/lib/imagediff.js,client,try-catch,empty,0,0,1
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/ut/lib/jasmine-2.3.4/jasmine.js,client,callback,others,56,20,10
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/ut/lib/jasmine-2.3.4/jasmine.js,client,callback,rethrow,4,2,1
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/ut/lib/jasmine-2.3.4/jasmine.js,client,try-catch,empty,0,0,2
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/ut/lib/jasmine-2.3.4/jasmine.js,client,try-catch,others,21,21,12
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/test/ut/lib/jasmine-2.3.4/jasmine.js,client,try-catch,reassigningError,6,6,6
echarts.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/echarts/theme/tool/thumb.js,client,callback,noUsageOfErrorArg,28,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/default_app/main.js,server,try-catch,others,4,4,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/default_app/main.js,server,try-catch,rethrow,3,3,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/default_app/renderer.js,server,callback,others,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/auto-updater/auto-updater-win.js,server,callback,others,26,9,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/auto-updater/squirrel-update-win.js,server,callback,others,12,5,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/auto-updater/squirrel-update-win.js,server,callback,reassigningError,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/auto-updater/squirrel-update-win.js,server,event,others,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/auto-updater/squirrel-update-win.js,server,try-catch,noUsageOfErrorArg,2,2,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/auto-updater/squirrel-update-win.js,server,try-catch,"noUsageOfErrorArg,returnLiteral",1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/auto-updater/squirrel-update-win.js,server,try-catch,reassigningError,5,3,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/browser-window.js,server,callback,others,6,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/ipc-main.js,server,event,noUsageOfErrorArg,0,0,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/menu.js,server,callback,returnLiteral,8,4,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/net.js,server,callback,others,4,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/api/web-contents.js,server,callback,others,34,4,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/chrome-extension.js,server,callback,others,8,2,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/chrome-extension.js,server,try-catch,empty,0,0,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/chrome-extension.js,server,try-catch,others,1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/chrome-extension.js,server,try-catch,rethrow,6,6,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/init.js,server,event,others,8,6,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/rpc-server.js,server,callback,others,7,2,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/rpc-server.js,server,try-catch,others,16,16,13
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/browser/rpc-server.js,server,try-catch,reassigningError,3,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/common/api/crash-reporter.js,server,try-catch,noUsageOfErrorArg,1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/common/asar.js,server,callback,others,3,3,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/common/atom-binding-setup.js,server,try-catch,rethrow,10,2,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/renderer/api/remote.js,server,callback,others,1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/renderer/extensions/i18n.js,server,try-catch,noUsageOfErrorArg,1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/renderer/extensions/storage.js,server,callback,others,20,6,4
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/renderer/extensions/storage.js,server,callback,rethrow,17,5,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/renderer/security-warnings.js,server,try-catch,"noUsageOfErrorArg,returnLiteral",1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/renderer/security-warnings.js,server,try-catch,"noUsageOfErrorArg,returnNull",1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/lib/renderer/web-frame-init.js,server,promise,reassigningError,9,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/script/ci-release-build.js,server,callback,consoleLog,32,2,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/script/ci-release-build.js,server,promise,consoleLog,4,4,4
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/script/get-last-major-for-master.js,server,promise,others,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/script/publish-to-npm.js,server,callback,noUsageOfErrorArg,7,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/script/publish-to-npm.js,server,callback,others,32,4,4
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/script/publish-to-npm.js,server,promise,others,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/script/release-notes/index.js,server,promise,others,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/script/upload-to-github.js,server,promise,consoleLog,22,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-app-spec.js,server,callback,noUsageOfErrorArg,12,6,4
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-app-spec.js,server,callback,others,23,23,5
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-app-spec.js,server,callback,rethrow,24,12,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-app-spec.js,server,event,others,3,3,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-auto-updater-spec.js,server,callback,others,3,3,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-auto-updater-spec.js,server,event,others,9,9,4
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-auto-updater-spec.js,server,try-catch,empty,0,0,4
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-browser-window-affinity-spec.js,server,callback,noUsageOfErrorArg,20,4,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-browser-window-spec.js,server,callback,noUsageOfErrorArg,39,16,4
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-browser-window-spec.js,server,callback,others,53,29,9
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-browser-window-spec.js,server,event,others,4,4,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-browser-window-spec.js,server,try-catch,empty,0,0,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-browser-window-spec.js,server,try-catch,noUsageOfErrorArg,3,3,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-crash-reporter-spec.js,server,callback,others,34,13,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-crash-reporter-spec.js,server,callback,rethrow,27,15,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-crash-reporter-spec.js,server,try-catch,rethrow,3,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-debugger-spec.js,server,callback,noUsageOfErrorArg,7,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-debugger-spec.js,server,callback,others,11,11,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-debugger-spec.js,server,try-catch,noUsageOfErrorArg,14,14,7
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-debugger-spec.js,server,try-catch,others,21,21,21
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-desktop-capturer-spec.js,server,callback,others,29,21,6
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-ipc-main-spec.js,server,event,others,3,3,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-ipc-renderer-spec.js,server,event,noUsageOfErrorArg,0,0,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-net-log-spec.js,server,try-catch,empty,0,0,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-net-spec.js,server,callback,others,21,6,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-net-spec.js,server,callback,reassigningError,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-net-spec.js,server,event,noUsageOfErrorArg,8,8,8
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-net-spec.js,server,event,others,5,5,4
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-net-spec.js,server,try-catch,noUsageOfErrorArg,6,6,6
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-protocol-spec.js,server,callback,others,652,155,89
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-protocol-spec.js,server,event,others,1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-protocol-spec.js,server,promise,noUsageOfErrorArg,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-protocol-spec.js,server,try-catch,empty,0,0,8
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-remote-spec.js,server,callback,others,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-remote-spec.js,server,event,others,1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-remote-spec.js,server,promise,others,4,4,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-remote-spec.js,server,try-catch,others,6,6,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-session-spec.js,server,callback,noUsageOfErrorArg,7,2,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-session-spec.js,server,callback,others,133,38,15
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-session-spec.js,server,event,others,6,6,3
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-web-contents-spec.js,server,callback,noUsageOfErrorArg,68,24,9
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-web-contents-spec.js,server,callback,others,42,17,7
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-web-frame-spec.js,server,callback,others,11,4,2
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-web-frame-spec.js,server,promise,others,1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-web-request-spec.js,server,callback,noUsageOfErrorArg,2,2,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/api-web-request-spec.js,server,callback,others,14,14,14
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/asar-spec.js,server,callback,others,164,137,47
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/chromium-spec.js,server,callback,consoleLog,1,1,1
electron.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/electron/spec/chromium-spec.js,server,callback,noUsageOfErrorArg,3,3,1
