"numberOfCallbackErrorFunctions","numberOfFirstErrorArgFunctions","numberOfEmptyCallbacks","numberOfConsoleStatementOnly","numberOfLogicalLines","numberOfPhysicalLines"
0,0,0,0,11,15
0,0,0,0,11,14
0,0,0,0,34,64
0,0,0,0,6,10
0,0,0,0,14,19
0,0,0,0,26,49
0,1,0,0,10,10
0,1,0,0,11,12
0,0,0,0,19,22
0,1,0,0,11,15
0,0,0,0,53,88
0,1,0,0,13,36
0,0,0,0,24,52
0,0,0,0,30,37
0,0,0,0,46,78
0,0,0,0,25,57
0,1,0,0,21,26
0,1,0,0,71,117
0,0,0,0,18,39
0,1,0,0,13,37
0,0,0,0,10,11
0,1,0,0,17,41
0,0,0,0,82,118
0,2,0,0,91,101
0,1,0,0,50,89
0,0,0,0,44,53
0,1,0,0,167,229
0,0,0,0,9,33
0,1,0,0,39,43
0,2,0,0,18,43
0,0,0,0,16,19
0,1,0,0,17,40
0,0,0,0,17,43
0,1,0,0,15,37
0,0,0,0,21,26
0,0,0,0,5,27
0,1,0,0,36,63
0,0,0,0,15,20
0,0,0,0,69,93
0,0,0,0,27,52
0,0,0,0,26,51
0,0,0,0,7,11
0,0,0,0,8,30
0,0,0,0,7,29
0,1,0,0,29,35
0,1,0,0,10,33
0,0,0,0,12,16
0,0,0,0,19,42
0,0,0,0,19,43
0,1,0,0,44,58
0,0,0,0,29,36
0,0,0,0,50,95
0,0,0,0,29,34
0,0,0,0,26,34
0,0,0,0,32,39
0,1,0,0,91,136
0,3,0,0,50,95
0,0,0,0,54,88
0,0,0,0,47,74
0,1,0,0,36,51
0,0,0,0,29,59
0,0,0,0,31,44
0,0,0,0,10,39
0,1,0,0,113,152
0,0,0,0,60,78
0,0,0,0,35,49
0,0,0,0,18,44
0,2,0,0,65,90
0,1,0,0,63,107
0,0,0,0,14,16
0,0,0,0,42,73
0,1,0,0,16,45
0,0,0,0,7,12
0,0,0,0,7,30
0,0,0,0,20,50
0,0,0,0,22,35
0,0,0,0,13,20
0,0,0,0,16,21
0,2,0,0,19,23
0,0,0,0,12,36
0,0,0,0,34,41
0,0,0,0,27,56
0,0,0,0,33,61
0,2,0,0,35,39
0,0,0,0,16,20
0,1,0,0,39,73
0,1,0,0,33,41
0,1,0,0,20,51
0,0,0,0,23,46
0,0,0,0,22,34
0,0,0,0,22,32
0,0,0,0,38,63
0,0,0,0,4,31
0,0,0,0,7,31
0,0,0,0,37,72
0,0,0,0,30,65
0,0,0,0,23,56
0,0,0,0,15,39
0,0,0,0,10,14
0,0,0,0,32,63
0,0,0,0,19,32
0,1,0,0,52,63
0,0,0,0,24,30
0,0,0,0,22,27
0,0,0,0,24,30
0,1,0,0,188,238
0,1,0,0,12,15
0,0,0,0,62,70
0,0,0,0,53,56
0,0,0,0,93,99
0,0,0,0,26,28
0,0,0,0,123,142
0,0,0,0,57,84
0,0,0,0,44,46
0,0,0,0,196,237
0,0,0,0,63,67
0,0,0,0,63,71
0,0,0,0,21,39
0,0,0,0,36,73
0,0,0,0,29,45
0,0,0,0,79,93
0,0,0,0,41,51
0,0,0,0,109,125
0,0,0,0,117,139
0,0,0,0,10,12
0,2,0,0,57,90
0,1,0,0,13,17
0,1,0,0,30,40
0,0,0,0,8,33
0,2,0,0,54,67
0,0,0,0,8,11
0,3,0,0,33,44
0,8,0,1,115,142
0,0,0,0,19,42
0,0,0,0,20,21
0,0,0,0,31,60
0,1,0,0,16,18
0,0,0,0,30,40
0,0,0,0,16,45
0,0,0,0,10,12
0,0,0,0,78,103
0,0,0,0,17,22
0,0,0,0,61,74
0,0,0,0,15,28
0,0,0,0,45,102
0,0,0,0,18,42
0,0,0,0,20,26
0,0,0,0,6,7
0,0,0,0,75,105
0,0,0,0,8,30
0,0,0,0,10,37
0,0,0,0,9,35
0,0,0,0,21,31
0,0,0,0,19,26
0,0,0,0,36,47
0,0,0,0,7,10
0,0,0,0,37,49
0,1,0,0,24,52
0,0,0,0,42,73
0,0,0,0,15,42
0,0,0,0,52,111
0,0,0,0,22,48
0,0,0,0,18,32
0,0,0,0,12,16
0,0,0,0,36,69
0,1,0,0,18,27
0,1,0,0,17,26
0,0,0,0,20,34
0,0,0,0,36,68
0,0,0,0,31,40
0,0,0,0,43,59
0,1,0,0,54,85
0,0,0,0,37,41
0,0,0,0,32,38
0,5,1,0,625,686
0,0,0,0,14,18
0,0,0,0,21,29
0,1,0,0,192,268
0,0,0,0,23,32
0,0,0,0,35,61
0,0,0,0,20,25
0,0,0,0,342,447
0,0,0,0,86,130
0,0,0,0,54,92
0,0,0,0,75,119
0,0,0,0,74,91
0,0,0,0,22,30
0,0,0,0,742,874
0,0,0,0,224,304
0,0,0,0,33,41
0,0,0,0,32,44
0,0,0,0,53,90
0,0,0,0,30,42
0,0,0,0,129,149
0,0,0,0,51,110
0,0,0,0,11,12
0,1,0,0,33,37
0,1,0,0,30,36
0,0,0,0,16,19
0,0,0,0,15,28
0,0,0,0,19,22
0,1,0,0,22,27
0,1,0,0,21,31
0,0,0,0,6,27
0,0,0,0,28,43
0,0,0,0,23,33
0,0,0,0,29,38
0,0,0,0,18,44
0,0,0,0,6,28
0,0,0,0,13,21
0,0,0,0,9,31
0,0,0,0,5,7
0,1,0,0,18,22
0,0,0,0,3,3
0,1,0,0,15,24
0,0,0,0,11,14
0,0,0,0,4,28
0,0,0,0,39,71
0,0,0,0,13,44
0,0,0,0,41,66
0,0,0,0,37,44
0,0,0,0,13,16
0,0,0,0,17,44
0,0,0,0,99,123
0,0,0,0,19,27
0,0,0,0,39,75
0,1,0,0,51,61
0,0,0,0,20,23
0,0,0,0,21,33
0,0,0,0,29,38
0,0,0,0,22,48
1,1,0,0,41,55
0,0,0,0,30,38
0,0,0,0,12,15
0,0,0,0,57,72
0,0,0,0,20,24
0,0,0,0,10,17
0,0,0,0,75,114
0,2,0,0,279,319
0,2,0,0,57,70
0,0,0,0,45,55
0,0,0,0,28,40
0,0,0,0,8,34
0,0,0,0,22,25
0,0,0,0,29,35
0,0,0,0,43,70
0,2,0,0,63,129
0,0,0,0,21,49
0,0,0,0,38,46
0,0,0,0,38,46
0,0,0,0,44,71
0,0,0,0,20,26
0,2,0,0,20,27
0,35,0,0,374,531
0,1,0,0,14,18
0,0,0,0,11,14
0,0,0,0,155,179
0,0,0,0,22,33
0,4,0,2,61,86
0,2,0,0,429,564
0,0,0,0,16,44
0,0,0,0,12,16
0,1,0,0,25,56
0,0,0,0,11,13
0,0,0,0,12,36
0,0,0,0,9,32
0,0,0,0,6,9
0,0,0,0,11,33
0,0,0,0,18,26
0,0,0,0,6,9
0,0,0,0,6,7
0,0,0,0,15,38
0,0,0,0,58,83
0,0,0,0,13,16
0,1,0,0,23,42
0,0,0,0,21,34
0,0,0,0,23,54
0,0,0,0,9,12
0,0,0,0,13,14
0,0,0,0,13,17
0,0,0,0,49,60
0,0,0,0,34,40
0,0,0,0,39,51
0,0,0,0,12,15
0,1,0,0,30,39
0,0,0,0,4,32
0,0,0,0,12,33
0,0,0,0,18,39
0,0,0,0,16,23
0,0,0,0,25,27
0,0,0,0,4,25
0,0,0,0,13,17
0,0,0,0,28,33
0,0,0,0,30,35
0,0,0,0,9,33
0,0,0,0,27,32
0,0,0,0,30,37
0,0,0,0,16,42
0,0,0,0,58,67
0,1,0,0,34,45
0,0,0,0,13,14
0,0,0,0,36,73
0,0,0,0,38,74
0,0,0,0,16,27
0,0,0,0,15,20
0,8,0,0,151,194
0,0,0,0,24,53
0,0,0,0,23,50
0,0,0,0,25,29
0,0,0,0,50,63
0,0,0,0,13,44
0,0,0,0,37,44
0,0,0,0,41,73
0,0,0,0,50,70
0,0,0,0,35,46
0,0,0,0,37,59
0,0,0,0,28,37
0,0,0,0,83,123
0,1,0,0,69,110
0,0,0,0,23,50
0,0,0,0,37,51
0,0,0,0,58,78
0,0,0,0,21,33
0,0,0,0,14,17
0,0,0,0,43,60
0,0,0,0,24,52
0,0,0,0,41,67
0,0,0,0,8,11
0,9,0,0,132,176
0,0,0,0,50,70
0,0,0,0,38,85
0,0,0,0,39,77
0,0,0,0,11,14
0,0,0,0,69,96
0,0,0,0,34,65
0,0,0,0,38,65
0,0,0,0,6,8
0,0,0,0,20,34
0,0,0,0,12,14
1,0,0,0,33,42
0,8,0,0,110,143
0,0,0,0,47,100
0,0,0,0,49,102
1,0,0,0,19,27
0,0,0,0,24,51
0,0,0,0,56,71
0,0,0,0,36,73
0,0,0,0,77,101
0,0,0,0,79,85
0,0,0,0,46,80
0,0,0,0,82,126
0,0,0,0,32,42
0,0,0,0,24,31
0,0,0,0,48,77
1,0,0,0,28,35
0,0,0,0,32,59
0,9,0,0,138,187
0,0,0,0,14,21
0,0,0,0,15,22
0,0,0,0,17,23
0,1,0,0,49,56
0,0,0,0,113,156
0,0,0,0,21,34
0,0,0,0,36,57
1,0,0,0,22,24
0,0,0,0,83,121
0,0,0,0,30,57
0,0,0,0,309,425
0,0,0,0,40,73
0,0,0,0,19,23
0,0,0,0,13,41
0,0,0,0,22,22
0,0,0,0,41,74
0,0,0,0,213,298
0,1,0,0,69,106
0,1,0,0,30,62
0,0,0,0,90,136
0,0,0,0,18,46
0,0,0,0,78,118
0,0,0,0,43,90
0,0,0,0,30,62
0,0,0,0,43,72
0,0,0,0,12,38
0,0,0,0,58,92
0,0,0,0,259,326
3,0,0,0,351,465
0,0,0,0,39,75
0,0,0,0,40,75
5,0,0,0,308,396
0,0,0,0,51,91
0,0,0,0,49,86
0,0,0,0,123,167
0,0,0,0,9,18
0,0,0,0,31,68
0,0,0,0,128,210
0,0,0,0,81,143
0,0,0,0,6,7
0,1,0,0,33,36
0,0,0,0,6,28
0,0,0,0,47,58
0,2,0,0,65,88
0,0,0,0,13,41
0,0,0,0,6,11
0,0,0,0,25,34
0,0,0,0,15,21
0,0,0,0,25,31
0,0,0,0,9,18
0,0,0,0,10,13
0,0,0,0,34,37
0,0,0,0,19,54
0,0,0,0,16,43
0,0,0,0,48,107
0,0,0,0,31,40
0,0,0,0,19,39
0,0,0,0,10,49
0,0,0,0,5,8
0,0,0,0,20,49
0,0,0,0,32,40
0,0,0,0,8,19
0,1,0,0,24,45
0,0,0,0,34,70
0,0,0,0,27,47
0,0,0,0,23,50
0,0,0,0,40,49
0,1,0,0,12,39
0,0,0,0,31,49
0,0,0,0,19,51
0,0,0,0,9,13
0,0,0,0,9,14
0,0,0,0,24,41
0,0,0,0,16,32
0,0,0,0,10,14
0,0,0,0,44,79
0,0,0,0,17,24
0,0,0,0,5,7
0,0,0,0,26,56
0,0,0,0,30,40
0,0,0,0,22,49
0,0,0,0,49,81
0,0,0,0,29,54
0,2,0,0,35,50
0,0,0,0,67,80
0,0,0,0,37,66
0,0,0,0,394,533
0,0,0,0,52,66
0,0,0,0,59,75
0,0,0,0,36,43
0,1,0,0,19,24
0,1,0,0,38,50
0,1,0,0,33,45
0,0,0,0,38,66
0,0,0,0,235,281
0,0,0,0,23,30
0,0,0,0,15,39
0,0,0,0,12,35
0,0,0,0,17,44
0,0,0,0,33,67
0,1,0,0,78,97
1,1,0,0,71,93
0,1,0,0,54,81
0,0,0,0,41,77
0,0,0,0,98,147
0,1,0,0,19,24
0,0,0,0,22,48
0,1,0,0,53,72
0,1,0,0,38,45
0,0,0,0,51,85
0,0,0,0,21,33
0,0,0,0,20,46
0,1,0,0,21,25
0,0,0,0,34,62
0,0,0,0,58,65
0,2,0,0,32,64
0,0,0,0,29,36
0,0,0,0,38,66
0,0,0,0,23,27
0,1,0,0,79,122
0,1,0,0,49,70
0,0,0,0,45,64
0,1,0,0,27,58
0,0,0,0,56,80
0,1,0,0,31,63
0,2,0,0,66,96
0,2,0,0,28,34
0,0,0,0,31,40
0,0,0,0,35,44
0,0,0,0,18,22
0,0,0,0,45,75
0,1,0,0,20,44
0,0,0,0,30,57
0,0,0,0,35,40
0,2,0,0,25,30
0,0,0,0,7,32
0,1,0,0,30,62
0,0,0,0,66,97
0,0,0,0,54,86
0,0,0,0,44,76
0,0,0,0,31,58
0,0,0,0,62,73
0,0,0,0,21,49
0,1,0,0,22,27
0,0,0,0,16,42
0,0,0,0,11,15
0,0,0,0,23,27
0,0,0,0,30,36
0,0,0,0,33,64
0,0,0,0,46,72
0,0,0,0,45,50
0,0,0,0,54,64
0,0,0,0,24,55
0,0,0,0,28,54
0,0,0,0,41,55
0,1,0,0,41,51
0,0,0,0,86,118
0,0,0,0,99,143
0,0,0,0,33,40
0,0,0,0,150,174
0,0,0,0,120,176
0,0,0,0,54,66
0,0,0,0,232,295
0,0,0,0,63,90
0,0,0,0,28,53
0,0,0,0,30,54
0,1,0,0,31,60
0,0,0,0,27,32
0,0,0,0,33,40
0,1,0,0,25,51
0,0,0,0,32,40
0,0,0,0,22,30
0,0,0,0,17,26
0,5,0,0,100,153
0,0,0,0,26,32
0,1,0,0,21,28
0,2,1,0,259,364
0,0,0,0,116,168
0,1,0,0,34,66
0,0,0,0,34,79
0,2,0,0,142,183
0,0,0,0,89,129
0,2,0,0,50,67
0,6,0,0,51,67
0,0,0,0,28,35
0,1,0,0,31,37
0,1,0,0,66,84
0,0,0,0,38,51
0,0,0,0,88,124
0,0,0,0,75,119
0,0,0,0,25,50
0,1,0,0,20,47
0,0,0,0,57,69
0,0,0,0,27,35
0,1,0,0,24,28
0,1,0,0,21,25
0,1,0,0,23,29
0,1,0,0,21,25
0,0,0,0,11,19
0,0,0,0,7,11
0,0,0,0,43,52
0,1,0,0,19,24
0,0,0,0,30,60
0,1,0,0,34,41
0,0,0,0,20,25
0,0,0,0,38,44
0,0,0,0,48,57
0,0,0,0,19,50
0,0,0,0,26,31
0,0,0,0,24,26
0,0,0,0,87,111
0,0,0,0,232,258
0,0,0,0,819,923
0,0,0,0,25,28
0,0,0,0,86,90
0,0,0,0,330,435
0,0,0,0,5,30
0,12,0,0,218,261
0,0,0,0,10,12
0,0,0,0,6,8
0,0,0,0,224,273
0,0,0,0,79,101
0,0,0,0,66,87
0,1,0,0,950,1154
0,0,0,0,52,63
0,0,0,0,32,60
0,6,0,0,155,186
0,0,0,0,51,59
0,0,0,0,125,176
0,0,0,0,13,18
0,0,0,0,26,31
0,0,0,0,8,9
0,0,0,0,13,18
0,0,0,0,19,26
0,0,0,0,110,143
0,0,0,0,36,39
0,0,0,0,12,19
0,0,0,0,40,71
0,0,0,0,68,91
0,0,0,0,11,35
0,0,0,0,10,34
0,2,0,0,72,121
0,0,0,0,17,50
0,0,0,0,23,49
0,0,0,0,16,40
0,0,0,0,9,34
0,0,0,0,8,31
0,0,0,0,76,118
0,0,0,0,11,15
0,0,0,0,14,44
0,0,0,0,9,11
0,0,0,0,12,15
0,0,0,0,21,47
0,0,0,0,9,32
0,0,0,0,12,37
0,0,0,0,12,17
0,0,0,0,14,39
0,0,0,0,20,26
0,0,0,0,67,107
0,0,0,0,30,62
0,0,0,0,20,25
0,0,0,0,15,37
0,0,0,0,12,18
0,0,0,0,33,75
0,0,0,0,60,85
0,0,0,0,39,48
0,0,0,0,25,60
0,0,0,0,16,27
0,0,0,0,15,23
0,0,0,0,17,22
0,0,0,0,19,25
0,0,0,0,43,78
0,0,0,0,8,15
0,0,0,0,263,268
0,0,0,0,84,104
0,0,0,0,26,36
0,0,0,0,102,143
0,0,0,0,46,53
0,0,0,0,20,46
0,0,0,0,57,66
0,0,0,0,28,52
0,1,0,0,52,63
0,0,0,0,124,162
0,0,0,0,69,81
0,0,0,0,214,255
0,0,0,0,82,100
0,0,0,0,38,42
0,0,0,0,47,60
0,0,0,0,50,63
0,0,0,0,55,68
0,0,0,0,53,66
0,0,0,0,25,29
0,0,0,0,38,43
0,0,0,0,54,67
0,0,0,0,87,105
0,0,0,0,113,136
0,0,0,0,38,43
0,0,0,0,90,109
0,0,0,0,82,127
0,0,0,0,63,85
0,0,0,0,8,17
0,0,0,0,23,32
0,0,0,0,15,22
0,1,0,0,14,24
0,0,0,0,157,197
0,0,0,0,93,135
0,0,0,0,144,194
0,0,0,0,111,171
0,0,0,0,17,24
0,0,0,0,83,93
0,1,0,0,11,16
0,1,0,0,8,30
0,0,0,0,33,38
0,6,0,0,84,121
0,0,0,0,12,15
0,0,0,0,115,150
0,0,0,0,19,27
0,0,0,0,14,21
0,3,0,0,26,60
0,0,0,0,125,175
0,0,0,0,38,53
0,0,0,0,16,27
0,1,0,0,37,48
0,0,0,0,38,44
0,0,0,0,32,41
0,0,0,0,32,36
0,5,0,0,63,86
0,3,0,0,51,67
0,0,0,0,23,52
0,5,0,0,47,81
0,1,0,0,28,60
0,0,0,0,14,19
0,0,0,0,30,34
0,0,0,0,93,154
0,0,0,0,14,19
0,4,0,0,50,68
0,1,0,0,24,30
0,1,0,0,15,37
0,0,0,0,19,45
0,0,0,0,16,39
0,0,0,0,143,203
0,0,0,0,8,19
0,0,0,0,9,21
0,0,0,0,17,28
0,0,0,0,7,9
0,0,0,0,20,23
0,0,0,0,25,34
0,0,0,0,8,10
0,0,0,0,8,11
0,1,0,0,23,48
0,0,0,0,30,60
0,0,0,0,62,89
0,0,0,0,70,119
0,0,0,0,22,49
0,0,0,0,52,102
0,5,0,0,85,133
0,0,0,0,26,55
0,0,0,0,48,79
0,2,0,0,104,148
0,0,0,0,23,49
0,0,0,0,16,20
0,0,0,0,21,48
0,1,0,0,43,69
0,0,0,0,42,70
0,2,0,0,77,118
0,0,0,0,43,72
0,0,0,0,33,62
0,0,0,0,70,110
0,1,0,0,36,65
0,0,0,0,30,58
0,1,0,0,62,101
0,0,0,0,58,91
0,0,0,0,72,107
0,0,0,0,81,122
0,0,0,0,50,79
0,1,0,0,71,110
0,0,0,0,23,54
0,0,0,0,43,71
0,0,0,0,10,37
0,0,0,0,14,30
0,0,0,0,10,41
0,0,0,0,11,37
0,1,0,0,47,85
0,1,0,0,61,104
0,0,0,0,55,112
0,0,0,0,78,122
0,0,0,0,10,35
0,0,0,0,4,29
0,0,0,0,72,127
0,2,0,0,75,116
0,0,0,0,36,67
0,3,0,0,115,178
0,0,0,0,39,69
0,0,0,0,81,129
0,0,0,0,46,86
0,0,0,0,30,62
0,0,0,0,21,33
0,0,0,0,23,51
0,0,0,0,213,282
0,0,0,0,21,24
0,0,0,0,12,15
0,0,0,0,20,28
0,0,0,0,10,17
0,0,0,0,29,37
0,1,0,0,36,70
0,1,0,0,77,126
0,1,0,0,82,121
0,0,0,0,46,59
0,0,0,0,25,37
0,0,0,0,28,34
0,0,0,0,12,15
0,0,0,0,22,34
0,0,0,0,36,45
0,0,0,0,58,90
0,2,0,0,75,113
0,1,0,0,38,55
0,2,0,0,34,46
0,2,0,0,45,61
0,0,0,0,94,141
0,0,0,0,61,80
0,1,0,0,48,63
0,0,0,0,40,49
0,0,0,0,44,57
0,0,0,0,41,50
0,1,0,0,30,42
0,0,0,0,38,46
0,0,0,0,68,87
0,1,0,0,29,62
0,0,0,0,44,50
0,0,0,0,63,81
0,0,0,0,18,22
0,0,0,0,60,72
0,0,0,0,41,48
0,2,0,0,125,140
0,0,0,0,18,22
0,0,0,0,62,68
0,0,0,0,45,63
0,0,0,0,33,41
0,0,0,0,39,46
0,0,0,0,20,26
0,0,0,0,36,45
0,1,0,0,24,27
0,0,0,0,39,48
0,0,0,0,51,62
0,0,0,0,18,21
1,5,0,0,82,103
0,0,0,0,259,338
0,1,0,0,39,51
0,0,0,0,45,53
0,0,0,0,88,107
0,0,0,0,27,30
0,0,0,0,12,16
0,1,0,0,268,304
0,1,0,0,252,350
0,0,0,0,59,99
0,1,0,0,11,14
0,1,0,0,21,25
0,2,0,0,37,67
0,0,0,0,19,20
0,1,0,0,21,47
0,0,0,0,56,101
0,0,0,0,45,64
0,1,0,0,40,67
0,2,0,0,71,117
0,0,0,0,27,36
0,0,0,0,70,110
0,0,0,0,35,70
0,0,0,0,24,65
0,1,0,0,10,33
0,0,0,0,14,39
0,1,0,0,95,155
0,0,0,0,42,74
0,0,0,0,49,59
0,0,0,0,33,74
0,0,0,0,24,34
0,0,0,0,38,71
0,0,0,0,56,94
0,1,0,0,17,22
0,0,0,0,60,113
0,0,0,0,56,89
0,0,0,0,19,44
0,0,0,0,19,23
0,0,0,0,19,23
0,0,0,0,20,24
0,0,0,0,17,28
0,0,0,0,48,64
0,0,0,0,19,54
0,2,0,2,98,115
0,0,0,0,29,45
0,0,0,0,59,94
0,3,0,3,416,536
0,0,0,0,418,597
0,0,0,0,9,15
0,0,0,0,18,22
0,0,0,0,1,1
0,2,0,1,924,1285
0,1,0,1,51,63
0,0,0,0,79,100
0,0,0,0,59,70
0,0,0,0,18,28
0,0,0,0,16,29
0,0,0,0,93,107
0,0,0,0,11,31
0,0,0,0,259,268
0,0,0,0,9,16
0,0,0,0,584,1309
0,0,0,0,324,700
0,0,0,0,118,212
0,0,0,0,394,655
0,0,0,0,91,243
0,0,0,0,717,1438
0,0,0,0,113,234
0,0,0,0,115,200
0,0,0,0,96,262
0,0,0,0,15,46
0,0,0,0,150,357
0,0,0,0,39,130
0,0,0,0,294,638
0,0,0,0,409,601
0,1,0,0,201,383
0,0,0,0,133,322
0,1,0,0,119,242
0,0,0,0,33,84
0,0,0,0,79,177
0,0,0,0,190,361
0,0,0,0,71,145
0,0,0,0,29,60
0,0,0,0,74,138
0,0,0,0,28,60
0,0,0,0,65,126
0,0,0,0,22,41
0,0,0,0,4,13
0,0,0,0,33,64
0,0,0,0,67,100
0,0,0,0,105,150
0,0,0,0,50,90
0,0,0,0,27,58
0,0,0,0,30,63
0,0,0,0,145,287
0,0,0,0,82,130
0,0,0,0,91,188
0,0,0,0,633,1122
0,0,0,0,23,50
0,0,0,0,9,28
0,0,0,0,213,229
0,0,0,0,121,274
0,0,0,0,93,156
0,0,0,0,145,235
0,0,0,0,148,229
0,0,0,0,126,228
0,0,0,0,131,230
0,0,0,0,151,209
0,0,0,0,111,154
0,0,0,0,95,149
0,0,0,0,59,115
0,0,0,0,88,137
0,0,0,0,122,182
0,0,0,0,91,174
0,0,0,0,78,143
0,0,0,0,161,302
0,0,0,0,61,110
0,0,0,0,213,337
0,0,0,0,115,183
0,0,0,0,189,297
0,0,0,0,97,168
0,0,0,0,111,176
0,0,0,0,113,188
0,0,0,0,85,141
0,0,0,0,215,385
0,0,0,0,224,395
0,0,0,0,49,90
0,0,0,0,53,88
0,0,0,0,114,159
0,0,0,0,64,94
0,0,0,0,108,180
0,0,0,0,66,105
0,0,0,0,98,157
0,0,0,0,121,193
0,0,0,0,69,114
0,0,0,0,67,89
0,0,0,0,148,221
0,0,0,0,130,199
0,0,0,0,107,176
0,0,0,0,46,75
0,0,0,0,21,42
0,0,0,0,47,89
0,0,0,0,64,121
0,0,0,0,92,116
0,0,0,0,88,144
0,0,0,0,718,1126
0,0,0,0,878,1512
0,0,0,0,97,137
0,0,0,0,57,89
0,0,0,0,431,639
0,0,0,0,310,584
0,0,0,0,89,115
0,0,0,0,55,96
0,0,0,0,221,368
0,0,0,0,115,189
0,0,0,0,95,148
0,0,0,0,201,365
0,0,0,0,100,144
0,0,0,0,67,112
0,0,0,0,67,96
0,0,0,0,125,192
0,0,0,0,104,170
0,0,0,0,55,89
0,0,0,0,157,271
0,0,0,0,33,58
0,0,0,0,114,252
0,0,0,0,104,206
0,0,0,0,65,103
0,0,0,0,57,122
0,0,0,0,26,47
0,0,0,0,51,75
0,0,0,0,61,109
0,0,0,0,22,37
0,0,0,0,22,39
0,0,0,0,37,57
0,0,0,0,28,67
0,0,0,0,26,54
0,0,0,0,31,53
0,0,0,0,85,139
0,0,0,0,41,76
0,0,0,0,71,130
0,0,0,0,26,47
0,0,0,0,114,210
0,0,0,0,18,32
0,0,0,0,75,126
0,0,0,0,29,43
0,0,0,0,20,35
0,0,0,0,22,38
0,0,0,0,34,73
0,0,0,0,64,109
0,0,0,0,73,135
0,0,0,0,27,43
0,0,0,0,72,137
0,0,0,0,106,235
0,0,0,0,23,57
0,0,0,0,102,160
0,0,0,0,25,36
0,0,0,0,49,78
0,0,0,0,22,39
0,0,0,0,176,308
0,0,0,0,24,45
0,0,0,0,95,174
0,0,0,0,72,145
0,0,0,0,79,122
0,0,0,0,78,140
0,1,0,0,476,734
0,0,0,0,62,118
0,0,0,0,72,135
0,0,0,0,42,64
0,0,0,0,31,63
0,0,0,0,51,83
0,0,0,0,173,292
0,0,0,0,37,55
0,0,0,0,72,160
0,0,0,0,31,65
0,0,0,0,55,89
0,0,0,0,67,106
0,0,0,0,65,123
0,2,0,0,131,236
0,0,0,0,22,38
0,0,0,0,25,67
0,0,0,0,91,141
0,0,0,0,67,112
0,0,0,0,57,82
0,0,0,0,99,197
0,0,0,0,100,149
0,0,0,0,123,209
0,0,0,0,124,216
0,0,0,0,82,143
0,0,0,0,23,41
0,0,0,0,92,130
0,0,0,0,24,55
0,0,0,0,94,136
0,0,0,0,53,87
0,0,0,0,41,82
0,0,0,0,22,38
0,0,0,0,21,34
0,0,0,0,20,45
0,0,0,0,20,35
0,0,0,0,20,35
0,0,0,0,27,43
0,0,0,0,21,37
0,0,0,0,18,33
0,0,0,0,23,39
0,0,0,0,27,47
0,0,0,0,20,35
0,0,0,0,107,171
0,0,0,0,26,49
0,0,0,0,42,61
0,0,0,0,22,39
0,0,0,0,18,35
0,0,0,0,22,38
0,0,0,0,35,54
0,0,0,0,62,101
0,0,0,0,58,114
0,0,0,0,79,120
0,0,0,0,66,85
0,0,0,0,74,108
0,0,0,0,133,173
0,0,0,0,48,62
0,0,0,0,44,71
0,0,0,0,59,94
0,0,0,0,23,41
0,0,0,0,136,212
0,0,0,0,28,53
0,0,0,0,56,110
0,0,0,0,48,69
0,0,0,0,107,188
0,0,0,0,47,75
0,0,0,0,21,43
0,0,0,0,37,53
0,0,0,0,31,47
0,0,0,0,24,37
0,0,0,0,18,34
0,0,0,0,150,299
0,0,0,0,25,43
0,0,0,0,95,163
0,0,0,0,41,63
0,0,0,0,45,71
0,0,0,0,42,77
0,0,0,0,117,203
0,0,0,0,58,98
0,0,0,0,179,366
0,0,0,0,95,153
0,0,0,0,116,210
0,0,0,0,62,104
0,0,0,0,43,80
0,0,0,0,79,126
0,0,0,0,59,105
0,0,0,0,362,647
0,0,0,0,150,264
0,0,0,0,60,104
0,0,0,0,46,74
0,0,0,0,55,108
0,0,0,0,90,182
0,0,0,0,107,215
0,0,0,0,86,147
0,0,0,0,154,298
0,0,0,0,131,317
0,0,0,0,20,37
0,0,0,0,79,139
0,0,0,0,51,92
0,0,0,0,18,32
0,0,0,0,76,114
0,0,0,0,178,242
0,0,0,0,174,299
0,0,0,0,61,84
0,0,0,0,284,442
0,0,0,0,46,86
0,0,0,0,264,367
0,0,0,0,108,206
0,0,0,0,156,248
0,0,0,0,180,256
0,0,0,0,331,587
0,0,0,0,164,302
0,0,0,0,163,313
0,0,0,0,131,215
0,0,0,0,65,110
0,0,0,0,65,124
0,0,0,0,92,119
0,0,0,0,52,109
0,0,0,0,71,120
0,0,0,0,117,228
0,0,0,0,210,298
0,0,0,0,180,296
0,0,0,0,97,171
0,0,0,0,51,95
0,0,0,0,84,112
0,0,0,0,39,71
0,0,0,0,79,107
0,0,0,0,140,211
0,0,0,0,80,118
0,0,0,0,151,228
0,0,0,0,131,191
0,0,0,0,104,157
0,0,0,0,43,61
0,0,0,0,106,148
0,0,0,0,96,142
0,0,0,0,179,275
0,0,0,0,103,167
0,0,0,0,199,319
0,0,0,0,184,375
0,0,0,0,157,277
0,0,0,0,85,133
0,0,0,0,36,66
0,0,0,0,82,121
0,0,0,0,52,77
0,0,0,0,44,66
0,0,0,0,20,34
0,0,0,0,285,417
0,0,0,0,47,77
0,0,0,0,81,149
0,0,0,0,92,151
0,0,0,0,34,52
0,0,0,0,82,117
0,0,0,0,171,308
0,0,0,0,64,140
